SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
122359,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122359,PO778557845,10-4020-009395,9395,11768,5157,XRQ - TRUCK GROUND,,41.1,3.288,28.5393,72.9273,,EEDF6778-5F35-4D06-8590-BFECC9679FA1,2025-11-26 00:00:00.000
122360,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122360,PO768058550,10-4020-001049,1049,9407,11468,XRQ - TRUCK GROUND,,233.5575,18.6846,20.3186,272.5607,,3B47E296-FD1C-488C-86FE-5F2EF54D58AF,2025-11-27 00:00:00.000
122361,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122361,PO697494400,10-4020-006218,6218,4551,5901,XRQ - TRUCK GROUND,,2737.1225,218.9698,31.6637,2987.756,,E68DC1E3-00DC-4C09-BF08-2C6DD35194D1,2025-11-27 00:00:00.000
122362,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122362,PO298555646,10-4020-009549,9549,1026,3865,XRQ - TRUCK GROUND,,130.475,10.438,24.3969,165.3099,,199D3DE9-0C3C-4037-B7AC-C15E8329F207,2025-11-22 00:00:00.000
122363,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122363,PO219814231,10-4020-002608,2608,4497,11114,CARGO TRANSPORT 5,,1240.0035,99.2003,14.1982,1353.402,,17B9C858-6E4E-4003-B8E6-4D5CF10A3B4A,2025-11-24 00:00:00.000
122364,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122364,PO744018652,10-4020-006416,6416,2738,4285,OVERNIGHT J-FAST,,1738.1195,139.0496,25.9942,1903.1633,,805436B7-79E8-4290-8D7B-F7CF2D4B0EEC,2025-11-24 00:00:00.000
122365,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122365,PO220026842,10-4020-006636,6636,9800,10290,XRQ - TRUCK GROUND,,128.97,10.3176,16.0835,155.3711,,FC8A096A-4DE1-42D3-B178-610EBFFA9BE2,2025-11-26 00:00:00.000
122366,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122366,PO647395293,10-4020-001324,1324,9203,2143,CARGO TRANSPORT 5,,583.9745,46.718,39.7336,670.4261,,324B4285-5497-4FCC-8EE1-27143B9E4958,2025-11-23 00:00:00.000
122367,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122367,PO118520109,10-4020-008735,8735,11300,2509,XRQ - TRUCK GROUND,,270.153,21.6122,30.5031,322.2683,,3E40D0A4-60F2-45B6-A224-885EC496D9E1,2025-11-26 00:00:00.000
122368,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122368,PO392360069,10-4020-005353,5353,3844,10935,XRQ - TRUCK GROUND,,5618.62,449.4896,22.6536,6090.7632,,6FA1FB01-97A4-4B9D-81D2-E3D530799211,2025-11-26 00:00:00.000
122369,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122369,PO645032137,10-4020-006021,6021,8551,9513,OVERNIGHT J-FAST,,731.913,58.553,29.617,820.083,,9E9EFD9F-885C-4F62-AADE-880F5F9CBF1E,2025-11-25 00:00:00.000
122370,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122370,PO743839300,10-4020-006543,6543,2375,2655,OVERNIGHT J-FAST,,565.0625,45.205,21.9456,632.2131,,D6C79DA8-38CD-430F-A8F4-86A80273D890,2025-11-28 00:00:00.000
122371,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122371,PO100015650,10-4020-005434,5434,7219,9139,OVERNIGHT J-FAST,,1471.374,117.7099,32.7731,1621.857,,7DA02E28-AD12-42FF-A507-3C0A7F60813C,2025-11-22 00:00:00.000
122372,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122372,PO763513895,10-4020-004382,4382,5046,3628,OVERNIGHT J-FAST,,1083.366,86.6693,35.3199,1205.3552,,97DA5E41-8D23-4395-812B-639A1FAECBAB,2025-11-21 00:00:00.000
122373,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122373,PO942554143,10-4020-003078,3078,437,8235,CARGO TRANSPORT 5,,2574.213,205.937,34.0911,2814.2411,,BE82DA8D-DDA9-4D58-8256-351355F25EE7,2025-11-24 00:00:00.000
122374,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122374,PO545721158,10-4020-007214,7214,3171,5219,XRQ - TRUCK GROUND,,187.758,15.0206,21.564,224.3426,,514DA9A7-EA54-49E3-84EE-05744653CF25,2025-11-24 00:00:00.000
122375,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122375,PO359762623,10-4020-001127,1127,1818,8494,XRQ - TRUCK GROUND,,791.231,63.2985,29.6184,884.1479,,3AD26DAB-FE2E-4F97-8FEB-4BE12D1AEF6E,2025-11-24 00:00:00.000
122376,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122376,PO482015041,10-4020-009822,9822,8877,4851,CARGO TRANSPORT 5,,664.112,53.129,37.2811,754.5221,,8A90392E-2ADD-4084-91F0-D465341FBE35,2025-11-20 00:00:00.000
122377,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122377,PO591161877,10-4020-006434,6434,7845,2141,OVERNIGHT J-FAST,,222.885,17.8308,20.8169,261.5327,,92C76F1F-44A3-4D4E-B9AA-1537175471DD,2025-11-22 00:00:00.000
122378,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122378,PO828471788,10-4020-001148,1148,970,2983,OVERNIGHT J-FAST,,185.68,14.8544,36.9971,237.5315,,1856D932-518B-4A1A-92FE-838FA7B81FA4,2025-11-20 00:00:00.000
122379,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122379,PO742783738,10-4020-003763,3763,9854,8139,XRQ - TRUCK GROUND,,2628.821,210.3057,16.3039,2855.4306,,6F0685E2-CAFB-4129-A04C-AB264ADB329E,2025-11-26 00:00:00.000
122380,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122380,PO843930781,10-4020-001292,1292,7744,3542,OVERNIGHT J-FAST,,2382.48,190.5984,39.7248,2612.8032,,7708EB63-9113-43F1-942A-A212D904A012,2025-11-23 00:00:00.000
122381,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122381,PO532377984,10-4020-007104,7104,7069,162,XRQ - TRUCK GROUND,,1149.953,91.9962,25.4389,1267.3881,,F4DD2374-4BDB-448A-95BD-05864E5C295B,2025-11-29 00:00:00.000
122382,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122382,PO563650853,10-4020-005250,5250,1188,8416,CARGO TRANSPORT 5,,1457.1605,116.5728,22.0688,1595.8021,,41C6EDEA-6899-4493-BC4D-6670F54B118B,2025-11-23 00:00:00.000
122383,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122383,PO605245305,10-4020-007301,7301,8708,784,OVERNIGHT J-FAST,,4909.6485,392.7719,35.5096,5337.93,,B77CED59-8D05-4DD3-89DB-7328CCCDF206,2025-11-25 00:00:00.000
122384,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122384,PO993489872,10-4020-006132,6132,4834,7164,CARGO TRANSPORT 5,,110.72,8.8576,12.9568,132.5344,,B5423C4C-CF87-460F-ADB4-101F91617D31,2025-11-27 00:00:00.000
122385,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122385,PO453070339,10-4020-007823,7823,4760,9862,CARGO TRANSPORT 5,,300.938,24.075,13.6974,338.7104,,8658DF4E-FD25-4EF1-9CFB-36C4E30F1AC5,2025-11-27 00:00:00.000
122386,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122386,PO729023055,10-4020-004396,4396,8644,2611,CARGO TRANSPORT 5,,2010.461,160.8369,35.0968,2206.3947,,FC944926-3153-40A2-A2CC-F5C7F216C6D8,2025-11-24 00:00:00.000
122387,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122387,PO967597497,10-4020-003423,3423,4192,3474,XRQ - TRUCK GROUND,,1241.31,99.3048,16.5122,1357.127,,E8D6A9FD-12FE-40B1-A60A-957AAE288D54,2025-11-20 00:00:00.000
122388,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122388,PO118504188,10-4020-008041,8041,10930,5190,OVERNIGHT J-FAST,,76.338,6.107,22.9864,105.4314,,D93CF965-81EE-4B03-A9DB-719BFEF31057,2025-11-25 00:00:00.000
122389,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122389,PO816228485,10-4020-006084,6084,9582,154,CARGO TRANSPORT 5,,245.0185,19.6015,35.4306,300.0506,,88E6D2BB-D881-4375-A0D2-923958D62602,2025-11-25 00:00:00.000
122390,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122390,PO362311007,10-4020-003316,3316,509,9780,CARGO TRANSPORT 5,,3893.262,311.461,25.5444,4230.2674,,FD38224C-541F-45A5-9951-488D3F2D655C,2025-11-21 00:00:00.000
122391,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122391,PO177596304,10-4020-001454,1454,1200,10145,OVERNIGHT J-FAST,,573.7465,45.8997,21.2366,640.8828,,4865812B-9F72-4E8E-9E18-50802ADCD5DD,2025-11-25 00:00:00.000
122392,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122392,PO292719801,10-4020-000889,889,7760,4371,XRQ - TRUCK GROUND,,618.621,49.4897,24.2905,692.4012,,8E0239E3-9C7C-42A0-9A71-5790633C6C0F,2025-11-22 00:00:00.000
122393,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122393,PO624530766,10-4020-006609,6609,5514,6940,OVERNIGHT J-FAST,,1036.326,82.9061,11.5405,1130.7726,,BBCF7A18-45FF-4FDD-819E-4ECF503F92C5,2025-11-22 00:00:00.000
122394,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122394,PO691776693,10-4020-005472,5472,11605,1393,OVERNIGHT J-FAST,,109.6,8.768,30.8629,149.2309,,FE9EBC93-3D4C-464A-B0D6-E8BCA63ED84F,2025-11-29 00:00:00.000
122395,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122395,PO255903395,10-4020-003464,3464,9368,1042,OVERNIGHT J-FAST,,982.5335,78.6027,10.8955,1072.0317,,13BC8F44-070D-40BB-9226-1325B811661C,2025-11-22 00:00:00.000
122396,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122396,PO628864732,10-4020-009413,9413,8161,4016,OVERNIGHT J-FAST,,357.162,28.573,13.8898,399.6248,,188C24EC-DF01-4465-B4C9-EEABEE7F4F25,2025-11-27 00:00:00.000
122397,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122397,PO656997964,10-4020-001964,1964,10285,7343,CARGO TRANSPORT 5,,8069.594,645.5675,21.0674,8736.2289,,0E19ABDD-4B1B-415E-A6A4-E60944E380D7,2025-11-21 00:00:00.000
122398,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122398,PO955273999,10-4020-005413,5413,10454,2866,XRQ - TRUCK GROUND,,8272.523,661.8018,33.7668,8968.0916,,C47433FF-CEB8-4DF3-81E2-A79B0402DE66,2025-11-25 00:00:00.000
122399,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122399,PO643631218,10-4020-004556,4556,10502,8303,XRQ - TRUCK GROUND,,655.686,52.4549,35.2987,743.4396,,E179A264-7958-4F0C-BA62-204D7178E964,2025-11-26 00:00:00.000
122400,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122400,PO447966229,10-4020-007556,7556,5438,1835,OVERNIGHT J-FAST,,201.202,16.0962,19.5724,236.8706,,77E0CE99-AFF0-4F39-89A7-4D3B59690AC5,2025-11-28 00:00:00.000
122401,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122401,PO979196150,10-4020-003777,3777,8003,5516,XRQ - TRUCK GROUND,,2022.714,161.8171,10.3751,2194.9062,,38D65109-D252-4269-B292-D2332ADB5D59,2025-11-26 00:00:00.000
122402,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122402,PO350288933,10-4020-004120,4120,669,427,CARGO TRANSPORT 5,,545.8935,43.6715,22.6499,612.2149,,F4030CC0-43D2-40B0-9EED-1A56F06D0602,2025-11-25 00:00:00.000
122403,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122403,PO228875913,10-4020-009721,9721,9994,7617,XRQ - TRUCK GROUND,,1613.8245,129.106,21.2173,1764.1478,,63B2E9DE-2E96-4102-A780-843D42541D4C,2025-11-28 00:00:00.000
122404,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122404,PO539211543,10-4020-003648,3648,11239,9717,XRQ - TRUCK GROUND,,232.06,18.5648,38.5783,289.2031,,38FA153B-5A6F-4897-8167-262FDDDEDAB0,2025-11-25 00:00:00.000
122405,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122405,PO871905075,10-4020-000344,344,4135,9780,CARGO TRANSPORT 5,,1803.729,144.2983,13.3495,1961.3768,,A2F16044-17A9-4847-8913-7D909D1A2548,2025-11-24 00:00:00.000
122406,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122406,PO768035237,10-4020-003975,3975,11715,3616,CARGO TRANSPORT 5,,670.906,53.6725,18.3434,742.9219,,D36C9B78-C892-418C-B2E7-C3A2E1C96ABA,2025-11-20 00:00:00.000
122407,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122407,PO146521175,10-4020-007623,7623,7223,3352,OVERNIGHT J-FAST,,703.2395,56.2592,34.2697,793.7684,,00B25617-318A-4501-8088-1603DC93281B,2025-11-27 00:00:00.000
122408,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122408,PO405563755,10-4020-002355,2355,9462,4559,CARGO TRANSPORT 5,,2974.097,237.9278,29.0591,3241.0839,,FBBF8E7B-0684-4DA3-96E4-2613F7C8D729,2025-11-29 00:00:00.000
122409,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122409,PO683720666,10-4020-008073,8073,4496,4360,OVERNIGHT J-FAST,,1485.606,118.8485,15.2224,1619.6769,,704436F4-B089-4F86-9DC1-4ED399C719CE,2025-11-26 00:00:00.000
122410,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122410,PO964547594,10-4020-004305,4305,7879,11265,OVERNIGHT J-FAST,,3999.519,319.9615,33.1548,4352.6353,,A6144785-EB8A-47F0-89B4-1854B18DFB58,2025-11-20 00:00:00.000
122411,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122411,PO381990592,10-4020-009955,9955,9474,754,XRQ - TRUCK GROUND,,823.788,65.903,30.2805,919.9715,,F6503412-E4A3-41FA-999E-B38A40952E1E,2025-11-24 00:00:00.000
122412,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122412,PO944063223,10-4020-000836,836,11385,11496,XRQ - TRUCK GROUND,,279.3095,22.3448,33.1997,334.854,,CE536C08-C590-4E58-B77C-C317C867D3AB,2025-11-27 00:00:00.000
122413,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122413,PO316559514,10-4020-001627,1627,10038,9212,OVERNIGHT J-FAST,,1422.929,113.8343,39.1982,1575.9615,,7FC853EE-CDE2-4918-A531-76E916C7FDC7,2025-11-25 00:00:00.000
122414,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122414,PO183653263,10-4020-005696,5696,11587,1560,OVERNIGHT J-FAST,,458.7375,36.699,18.6062,514.0427,,30E22071-18B1-48E3-9522-4118B3A4414A,2025-11-28 00:00:00.000
122415,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122415,PO574245591,10-4020-002088,2088,7966,224,CARGO TRANSPORT 5,,1939.696,155.1757,15.8464,2110.7181,,730C1A9F-FE9A-4DE6-A566-0D7D1A47BA05,2025-11-29 00:00:00.000
122416,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122416,PO179257281,10-4020-005672,5672,3304,4767,XRQ - TRUCK GROUND,,799.65,63.972,25.9625,889.5845,,583B78AF-3C65-48E9-B0E7-A6E83CE0066B,2025-11-25 00:00:00.000
122417,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122417,PO204126708,10-4020-005387,5387,10101,7057,CARGO TRANSPORT 5,,8729.6965,698.3757,35.635,9463.7072,,78F216FC-B044-469C-B5F6-C32CCBEB9D44,2025-11-21 00:00:00.000
122418,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122418,PO621379064,10-4020-007713,7713,2262,2837,CARGO TRANSPORT 5,,833.678,66.6942,24.8906,925.2628,,029CE8D1-F60E-4EC8-AA3A-A66B6600C34A,2025-11-25 00:00:00.000
122419,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122419,PO937288486,10-4020-001942,1942,5415,11944,CARGO TRANSPORT 5,,1611.927,128.9542,17.0834,1757.9646,,CA8CC059-6A12-47D0-8277-41F3A2115B57,2025-11-26 00:00:00.000
122420,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122420,PO993229593,10-4020-005275,5275,10597,8252,CARGO TRANSPORT 5,,1323.019,105.8415,22.3794,1451.2399,,002903A7-B0E5-4210-BEDC-8C5467CD70CE,2025-11-22 00:00:00.000
122421,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122421,PO744349363,10-4020-009878,9878,6375,2686,CARGO TRANSPORT 5,,1451.3655,116.1092,21.5913,1589.066,,134888A8-3A6D-4FB9-B6D5-5BCDCEBED256,2025-11-23 00:00:00.000
122422,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122422,PO291108576,10-4020-006218,6218,835,555,XRQ - TRUCK GROUND,,3323.012,265.841,24.7602,3613.6132,,00EF2EA3-714C-417F-B10B-342053D0C7C8,2025-11-20 00:00:00.000
122423,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122423,PO904736889,10-4020-006642,6642,4438,3963,CARGO TRANSPORT 5,,15.67,1.2536,27.3557,44.2793,,73DC6DFF-0DC2-4FD6-B13B-4F5B01F9E7AB,2025-11-29 00:00:00.000
122424,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122424,PO967430105,10-4020-001114,1114,2241,8823,CARGO TRANSPORT 5,,192.933,15.4346,26.2571,234.6247,,C79CCFAC-3930-4AA5-AF49-820F76DCCE3B,2025-11-25 00:00:00.000
122425,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122425,PO455616196,10-4020-005032,5032,6156,7557,XRQ - TRUCK GROUND,,1620.04,129.6032,17.2223,1766.8655,,EADEA531-8EA8-4C7E-94FA-8EB8CDC89B17,2025-11-29 00:00:00.000
122426,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122426,PO458705255,10-4020-008270,8270,10542,2490,XRQ - TRUCK GROUND,,2499.882,199.9906,35.7357,2735.6083,,D1A4F0C1-B3BC-4BD8-AE42-F4E56D132612,2025-11-25 00:00:00.000
122427,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122427,PO683386568,10-4020-001936,1936,11835,4242,OVERNIGHT J-FAST,,370.089,29.6071,39.8796,439.5757,,8744C1E1-1266-4771-95BC-286D252EE50C,2025-11-22 00:00:00.000
122428,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122428,PO509488130,10-4020-000154,154,5389,10280,OVERNIGHT J-FAST,,1614.78,129.1824,33.1682,1777.1306,,A3799F23-4D91-49DC-ADB8-A052CD1DD40B,2025-11-27 00:00:00.000
122429,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122429,PO499417344,10-4020-000215,215,9716,1332,XRQ - TRUCK GROUND,,169.556,13.5645,20.3891,203.5096,,AF77A7D5-9D05-45E7-B5DD-074B9BD6ECA6,2025-11-28 00:00:00.000
122430,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122430,PO147742497,10-4020-008211,8211,3146,10298,OVERNIGHT J-FAST,,1709.8905,136.7912,27.39,1874.0717,,841DCC04-B01A-437F-A3B6-8B4EC78BEC18,2025-11-21 00:00:00.000
122431,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122431,PO610256434,10-4020-000939,939,11823,486,OVERNIGHT J-FAST,,403.5105,32.2808,22.0742,457.8655,,C5FDDD14-743E-4A94-B61E-50B75BA25F9B,2025-11-29 00:00:00.000
122432,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122432,PO859187732,10-4020-008110,8110,9289,2062,XRQ - TRUCK GROUND,,1001.768,80.1414,10.7295,1092.6389,,910F3C81-AA4C-4160-B67F-02FF734AC883,2025-11-25 00:00:00.000
122433,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122433,PO445774398,10-4020-000246,246,7034,10924,CARGO TRANSPORT 5,,388.206,31.0565,16.907,436.1695,,89DBBA60-7FA9-447A-909C-B6DA08435B93,2025-11-26 00:00:00.000
122434,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122434,PO378821519,10-4020-008603,8603,9695,1199,CARGO TRANSPORT 5,,397.812,31.825,36.0183,465.6553,,01EB65DA-4A5C-414F-B896-EEB957A34453,2025-11-20 00:00:00.000
122435,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122435,PO169059627,10-4020-007855,7855,9836,1286,OVERNIGHT J-FAST,,4717.3065,377.3845,26.7036,5121.3946,,28BDC740-CD2E-4417-807C-DD404882BAC1,2025-11-21 00:00:00.000
122436,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122436,PO201388957,10-4020-009785,9785,4105,6060,CARGO TRANSPORT 5,,1466.2565,117.3005,22.0429,1605.5999,,A1BA7197-B93F-44DA-9F40-5A365BB90461,2025-11-28 00:00:00.000
122437,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122437,PO432794923,10-4020-006688,6688,10384,8276,CARGO TRANSPORT 5,,516.555,41.3244,13.9923,571.8717,,F3C7D21E-A9AA-426D-8C2B-CEA6E4A88F73,2025-11-23 00:00:00.000
122438,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122438,PO113025943,10-4020-003878,3878,7499,9200,CARGO TRANSPORT 5,,498.771,39.9017,28.1011,566.7738,,4547CF1E-E4FC-4FE8-BF82-8BC20A39BE55,2025-11-25 00:00:00.000
122439,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122439,PO884770832,10-4020-007920,7920,8402,7434,CARGO TRANSPORT 5,,377.433,30.1946,38.9096,446.5372,,9013551B-D812-436D-975F-28EC55D1FC42,2025-11-21 00:00:00.000
122440,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122440,PO252921003,10-4020-006479,6479,2518,5956,XRQ - TRUCK GROUND,,1670.6715,133.6537,11.5112,1815.8364,,B25E62A7-1A40-4E09-B765-094F808DA9EB,2025-11-22 00:00:00.000
122441,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122441,PO163708778,10-4020-000339,339,8163,3811,XRQ - TRUCK GROUND,,2467.012,197.361,36.8906,2701.2636,,7A4BE19B-551C-4EA5-BDB5-F4EEF875E22D,2025-11-29 00:00:00.000
122442,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122442,PO694210531,10-4020-001567,1567,11810,3001,OVERNIGHT J-FAST,,189.162,15.133,38.1168,242.4118,,1F4FDE6C-B568-475A-95C5-B37C265DEBA0,2025-11-24 00:00:00.000
122443,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122443,PO413139047,10-4020-005259,5259,11482,9445,XRQ - TRUCK GROUND,,70.2,5.616,32.5091,108.3251,,67038A22-B5E1-4C00-8B55-976938654DF0,2025-11-24 00:00:00.000
122444,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122444,PO810805175,10-4020-007057,7057,3916,10489,OVERNIGHT J-FAST,,990.037,79.203,14.0716,1083.3116,,915334A5-79C2-4F2D-BC3D-1090E5A5DDC9,2025-11-26 00:00:00.000
