SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
122858,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122858,PO334217720,10-4020-009257,9257,996,8411,OVERNIGHT J-FAST,,9897.613,791.809,23.6237,10713.0457,,EB150CDF-D73D-4C83-946F-E397F913A20B,2025-11-23 00:00:00.000
122859,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122859,PO605567592,10-4020-005712,5712,387,8643,OVERNIGHT J-FAST,,1328.977,106.3182,13.4385,1448.7337,,FEF1389B-8E40-4820-A4F3-E7D7E5D3FF0E,2025-11-28 00:00:00.000
122860,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122860,PO543735074,10-4020-005625,5625,7898,61,OVERNIGHT J-FAST,,297.641,23.8113,33.4934,354.9457,,03541F9F-2A02-4F7D-9685-8C610A26F7F6,2025-11-29 00:00:00.000
122861,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122861,PO192551443,10-4020-008368,8368,3847,1012,XRQ - TRUCK GROUND,,1502.748,120.2198,22.9163,1645.8841,,C89F0750-222D-49C7-AECF-8AAFA7AEACB1,2025-11-23 00:00:00.000
122862,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122862,PO325210458,10-4020-007020,7020,9580,9643,CARGO TRANSPORT 5,,660.439,52.8351,20.1044,733.3785,,960B8710-7A27-40CB-88C8-E4BCB217EC92,2025-11-27 00:00:00.000
122863,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122863,PO806483771,10-4020-009426,9426,5225,6988,CARGO TRANSPORT 5,,454.28,36.3424,33.9708,524.5932,,13C88FCD-56A0-4FF5-92D4-BDF732CC2D72,2025-11-26 00:00:00.000
122864,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122864,PO968143843,10-4020-002484,2484,5958,8351,OVERNIGHT J-FAST,,1621.1165,129.6893,12.4299,1763.2357,,5A59E4D4-BD28-41C4-9E21-058278D6984B,2025-11-28 00:00:00.000
122865,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122865,PO970645023,10-4020-001920,1920,5958,198,OVERNIGHT J-FAST,,1929.684,154.3747,31.1301,2115.1888,,A36E9072-BB30-4F72-A1AB-CC43CAF296BF,2025-11-21 00:00:00.000
122866,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122866,PO812496456,10-4020-000874,874,652,9169,XRQ - TRUCK GROUND,,4121.901,329.7521,12.992,4464.6451,,056F44FA-8E86-4812-B074-F46E5B600B08,2025-11-22 00:00:00.000
122867,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122867,PO877639734,10-4020-007169,7169,3179,6779,XRQ - TRUCK GROUND,,273.784,21.9027,38.8811,334.5678,,55B3BFDF-BAAD-4F71-9E75-59E85F2F2760,2025-11-28 00:00:00.000
122868,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122868,PO414266792,10-4020-003935,3935,2706,1705,CARGO TRANSPORT 5,,4126.4675,330.1174,29.3868,4485.9717,,450222CC-FB7A-4848-913A-7CBEB54BC67A,2025-11-25 00:00:00.000
122869,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122869,PO590104149,10-4020-003483,3483,6282,11410,CARGO TRANSPORT 5,,110.66,8.8528,28.953,148.4658,,FB55E5A8-845B-40F9-8C74-F73EE679B09C,2025-11-24 00:00:00.000
122870,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122870,PO549628973,10-4020-000366,366,5683,1328,OVERNIGHT J-FAST,,2073.157,165.8526,32.1216,2271.1312,,EA65BF16-5BC7-4327-BD7D-3242BA89ED8D,2025-11-25 00:00:00.000
122871,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122871,PO172467958,10-4020-002959,2959,9271,6016,CARGO TRANSPORT 5,,1278.6815,102.2945,29.3483,1410.3243,,EF713CF4-6E63-4259-B0D4-03E67BD0CE71,2025-11-29 00:00:00.000
122872,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122872,PO151887577,10-4020-004477,4477,2908,8175,XRQ - TRUCK GROUND,,98.889,7.9111,27.0628,133.8629,,96BB30AF-BF13-4E7C-A01C-BA59B409D697,2025-11-24 00:00:00.000
122873,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122873,PO188018420,10-4020-009453,9453,4665,5539,OVERNIGHT J-FAST,,863.132,69.0506,29.48,961.6626,,34B71EEE-BA3F-4DB5-B179-83B1AEE3F634,2025-11-26 00:00:00.000
122874,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122874,PO958229080,10-4020-001114,1114,8535,4687,OVERNIGHT J-FAST,,3114.8415,249.1873,26.508,3390.5368,,36D270C0-4923-466E-A797-91F153B847A8,2025-11-29 00:00:00.000
122875,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122875,PO574634148,10-4020-000679,679,6768,357,OVERNIGHT J-FAST,,2127.2475,170.1798,17.2432,2314.6705,,FB99E4CF-6A83-470E-947A-688D83FC1B0B,2025-11-23 00:00:00.000
122876,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122876,PO843645877,10-4020-008522,8522,7550,8913,OVERNIGHT J-FAST,,489.884,39.1907,10.4664,539.5411,,A0B805E4-2DB3-4C68-91B8-A77CBED79004,2025-11-26 00:00:00.000
122877,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122877,PO609241717,10-4020-004886,4886,222,1585,XRQ - TRUCK GROUND,,643.428,51.4742,28.0901,722.9923,,7DFABAD6-17FC-44BB-9909-D4BB82ADABE4,2025-11-22 00:00:00.000
122878,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122878,PO271103409,10-4020-000735,735,10830,5453,OVERNIGHT J-FAST,,348.023,27.8418,31.8129,407.6777,,6EA27B93-0904-4822-8860-9BE7FD93B07E,2025-11-24 00:00:00.000
122879,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122879,PO568830347,10-4020-008092,8092,9601,10341,CARGO TRANSPORT 5,,708.411,56.6729,12.6653,777.7492,,BF193EF9-28D1-44C2-8AC3-8A184D4DD4A2,2025-11-23 00:00:00.000
122880,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122880,PO684316678,10-4020-009853,9853,9915,6718,CARGO TRANSPORT 5,,1681.353,134.5082,13.3292,1829.1904,,DC38EAD8-C992-4692-ABB9-E687B32A92C3,2025-11-27 00:00:00.000
122881,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122881,PO424780004,10-4020-007601,7601,3987,9985,CARGO TRANSPORT 5,,147.453,11.7962,17.4591,176.7083,,4131B76C-34EE-4BC8-91F2-7B75E4BAD6C4,2025-11-20 00:00:00.000
122882,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122882,PO240508278,10-4020-000581,581,4840,10486,OVERNIGHT J-FAST,,1007.877,80.6302,35.0512,1123.5584,,E8158B9D-DEAD-4E8D-95C1-3911ED9DFD43,2025-11-25 00:00:00.000
122883,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122883,PO806453534,10-4020-003406,3406,4345,10638,XRQ - TRUCK GROUND,,4434.99,354.7992,14.7193,4804.5085,,FB00CEEC-FBA3-434F-A3EC-0BB8E1CF14BC,2025-11-25 00:00:00.000
122884,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122884,PO828195595,10-4020-003506,3506,9481,5270,XRQ - TRUCK GROUND,,1344.037,107.523,38.3857,1489.9457,,8C638386-2F05-45FB-B910-484284ED6CDE,2025-11-29 00:00:00.000
122885,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122885,PO995425786,10-4020-002102,2102,6085,10264,XRQ - TRUCK GROUND,,4775.4925,382.0394,24.7775,5182.3094,,9DD5646B-2A89-42EF-A5D8-D501AED784B5,2025-11-23 00:00:00.000
122886,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122886,PO745613967,10-4020-000422,422,608,7293,XRQ - TRUCK GROUND,,2197.92,175.8336,13.7779,2387.5315,,7057CADA-1282-48E8-ACA0-80B3A2617141,2025-11-24 00:00:00.000
122887,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122887,PO590096061,10-4020-000259,259,1031,8779,XRQ - TRUCK GROUND,,1449.321,115.9457,38.1395,1603.4062,,2EF028C4-69FC-45E8-858D-8BFDFD7659C6,2025-11-25 00:00:00.000
122888,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122888,PO115278706,10-4020-000370,370,5721,2301,CARGO TRANSPORT 5,,34.49,2.7592,36.6443,73.8935,,1F0199A5-42AB-4B9C-A814-0D5790FB035E,2025-11-21 00:00:00.000
122889,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122889,PO656793911,10-4020-006914,6914,9988,898,OVERNIGHT J-FAST,,3085.678,246.8542,10.1546,3342.6868,,DC3BD717-5AFA-49D3-B705-D1B383928655,2025-11-29 00:00:00.000
122890,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122890,PO914048968,10-4020-002540,2540,9762,11024,XRQ - TRUCK GROUND,,366.423,29.3138,21.5588,417.2956,,695BADA5-C583-4025-801E-A8E5086FB102,2025-11-25 00:00:00.000
122891,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122891,PO395793745,10-4020-000518,518,11072,6207,XRQ - TRUCK GROUND,,186.921,14.9537,13.0979,214.9726,,DDFE4146-24CB-4785-B724-514007B39F97,2025-11-28 00:00:00.000
122892,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122892,PO404883871,10-4020-005131,5131,10036,3901,OVERNIGHT J-FAST,,815.24,65.2192,11.3401,891.7993,,9A3E6C50-05D2-4CA0-89AE-97B649343ED8,2025-11-24 00:00:00.000
122893,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122893,PO115332285,10-4020-004679,4679,4636,4994,CARGO TRANSPORT 5,,2859.194,228.7355,13.23,3101.1595,,48F35544-E006-42A0-96D5-51D1E2C628B6,2025-11-23 00:00:00.000
122894,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122894,PO312740637,10-4020-001776,1776,598,31,CARGO TRANSPORT 5,,1157.2845,92.5828,19.0986,1268.9659,,5F916436-776B-47AC-BD7D-47EBE55482C0,2025-11-22 00:00:00.000
122895,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122895,PO960935869,10-4020-003223,3223,850,9440,XRQ - TRUCK GROUND,,240.486,19.2389,19.7805,279.5054,,7B80659B-1E09-463B-8D97-0641F2A736CB,2025-11-25 00:00:00.000
122896,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122896,PO419117223,10-4020-001515,1515,1271,6955,OVERNIGHT J-FAST,,367.5645,29.4052,32.9493,429.919,,311A3534-8A46-40F6-9BF4-7979C2FFEF27,2025-11-25 00:00:00.000
122897,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122897,PO985024842,10-4020-004088,4088,9668,4116,XRQ - TRUCK GROUND,,241.06,19.2848,21.9855,282.3303,,E5D42E88-CCA4-4764-B288-645CC73B348A,2025-11-23 00:00:00.000
122898,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122898,PO502358395,10-4020-001822,1822,476,966,CARGO TRANSPORT 5,,785.92,62.8736,18.7288,867.5224,,0E6E6DB7-CC09-42D5-9887-6FFA0F3547E0,2025-11-29 00:00:00.000
122899,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122899,PO753333827,10-4020-005965,5965,10835,266,XRQ - TRUCK GROUND,,1509.26,120.7408,11.0159,1641.0167,,CF7F6242-0694-4791-8FB8-8BDD442E7FD2,2025-11-23 00:00:00.000
122900,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122900,PO635980069,10-4020-004686,4686,9146,10303,CARGO TRANSPORT 5,,630.0195,50.4016,20.1246,700.5457,,13122A9C-645E-49F2-99EE-DDB8604FEDFD,2025-11-26 00:00:00.000
122901,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122901,PO390049124,10-4020-002831,2831,3175,11713,OVERNIGHT J-FAST,,1556.31,124.5048,34.9029,1715.7177,,A2205568-BE8C-4706-BCB1-A2C8EA485F2F,2025-11-25 00:00:00.000
122902,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122902,PO546081233,10-4020-002538,2538,7156,11842,CARGO TRANSPORT 5,,2321.406,185.7125,29.4981,2536.6166,,E0F8330E-FAE6-40B1-A5E8-51A6721A7A50,2025-11-27 00:00:00.000
122903,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122903,PO833477584,10-4020-009271,9271,3966,10494,CARGO TRANSPORT 5,,2235.0655,178.8052,26.2075,2440.0782,,B116627E-C865-4B63-903D-6A6FB92D52E8,2025-11-29 00:00:00.000
122904,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122904,PO599684845,10-4020-005925,5925,2232,9746,XRQ - TRUCK GROUND,,1897.552,151.8042,27.6849,2077.0411,,6E2837AB-68E6-4C0E-B349-0E3575A0F13A,2025-11-20 00:00:00.000
122905,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122905,PO650932803,10-4020-000345,345,1841,8237,OVERNIGHT J-FAST,,5480.786,438.4629,35.5495,5954.7984,,B539DB6C-1E58-4FE7-A8AC-8B580C522446,2025-11-28 00:00:00.000
122906,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122906,PO840273987,10-4020-000902,902,9011,38,CARGO TRANSPORT 5,,1698.009,135.8407,16.2104,1850.0601,,8B629BFD-8C07-40FF-A9FC-1FAF869A658D,2025-11-24 00:00:00.000
122907,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122907,PO108032364,10-4020-001555,1555,955,3234,CARGO TRANSPORT 5,,2110.275,168.822,18.3164,2297.4134,,5946B027-26D0-4C78-90F3-E493A0162226,2025-11-20 00:00:00.000
122908,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122908,PO570183584,10-4020-005786,5786,3290,3057,CARGO TRANSPORT 5,,528.972,42.3178,22.0418,593.3316,,698BC53C-A3F0-46D6-ACC5-6EFC005CBD56,2025-11-24 00:00:00.000
122909,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122909,PO842631377,10-4020-002289,2289,1144,3850,XRQ - TRUCK GROUND,,2431.062,194.485,31.8642,2657.4112,,D55CF8DD-A240-4404-A8AD-E29C436444F9,2025-11-25 00:00:00.000
122910,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122910,PO175726170,10-4020-000414,414,8306,7191,CARGO TRANSPORT 5,,639.961,51.1969,21.176,712.3339,,7569B8D2-CDE9-46F4-A946-76177E50ECC9,2025-11-25 00:00:00.000
122911,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122911,PO911427018,10-4020-002884,2884,9269,4319,XRQ - TRUCK GROUND,,221.9355,17.7548,36.782,276.4723,,C85B7911-90C5-47D5-B94F-D8989541DDD7,2025-11-20 00:00:00.000
122912,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122912,PO281061038,10-4020-000380,380,6352,8300,OVERNIGHT J-FAST,,506.97,40.5576,26.8118,574.3394,,AEB3287B-D7B0-4393-B8DC-9CDDBC9BF29C,2025-11-21 00:00:00.000
122913,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122913,PO816619553,10-4020-001529,1529,1445,7471,CARGO TRANSPORT 5,,1860.889,148.8711,18.8024,2028.5625,,B54C87AE-B982-4A19-82BA-42788443D537,2025-11-22 00:00:00.000
122914,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122914,PO285482587,10-4020-006992,6992,5005,11589,OVERNIGHT J-FAST,,111.283,8.9026,14.5481,134.7337,,F4C88658-9A50-4D9E-9B06-B933FA7A1D75,2025-11-27 00:00:00.000
122915,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122915,PO557519052,10-4020-002774,2774,6253,9133,CARGO TRANSPORT 5,,6004.978,480.3982,38.6618,6524.038,,FE818813-D543-4F0C-A22A-746763AAA9C2,2025-11-24 00:00:00.000
122916,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122916,PO792037365,10-4020-007514,7514,10548,2572,XRQ - TRUCK GROUND,,1601.3215,128.1057,16.9296,1746.3568,,A23F5B1E-24F3-4D92-AAD3-59F1A176A688,2025-11-25 00:00:00.000
122917,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122917,PO756866443,10-4020-007573,7573,829,463,OVERNIGHT J-FAST,,263.28,21.0624,31.9326,316.275,,B19AAD56-1335-448C-AD8D-BF0A5F3003A8,2025-11-28 00:00:00.000
122918,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122918,PO136440115,10-4020-000228,228,1407,11917,XRQ - TRUCK GROUND,,4047.828,323.8262,28.9774,4400.6316,,EB77CB2B-3F64-48F8-99EB-A1ED29099AB3,2025-11-20 00:00:00.000
122919,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122919,PO304444126,10-4020-000290,290,5403,2540,XRQ - TRUCK GROUND,,56.107,4.4886,37.1651,97.7607,,1E400CB0-DF05-42D9-9DE6-58DAA2BA2359,2025-11-24 00:00:00.000
122920,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122920,PO128829066,10-4020-004800,4800,1701,9139,XRQ - TRUCK GROUND,,930.9525,74.4762,16.6843,1022.113,,0EA416F3-6646-4F1A-BDFE-80997210926C,2025-11-27 00:00:00.000
122921,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122921,PO417882670,10-4020-005689,5689,10654,3281,XRQ - TRUCK GROUND,,1203.6545,96.2924,11.9592,1311.9061,,9FD40EB9-B7CB-4887-9AAA-C0AC26EEA86D,2025-11-25 00:00:00.000
122922,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122922,PO325970262,10-4020-008586,8586,1379,11663,XRQ - TRUCK GROUND,,3615.741,289.2593,19.0147,3924.015,,418660F7-678D-4980-8148-7208448DD490,2025-11-24 00:00:00.000
122923,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122923,PO821849240,10-4020-005044,5044,1880,6339,CARGO TRANSPORT 5,,247.755,19.8204,36.8145,304.3899,,73CD31E5-DC76-4F77-9A76-D0E8273157B8,2025-11-20 00:00:00.000
122924,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122924,PO364664335,10-4020-007813,7813,3587,2547,OVERNIGHT J-FAST,,1547.707,123.8166,38.4543,1709.9779,,81D900EE-3E58-4356-B704-2BC7E21A703C,2025-11-22 00:00:00.000
122925,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122925,PO868076167,10-4020-000060,60,5991,11155,OVERNIGHT J-FAST,,235.746,18.8597,17.1852,271.7909,,BA7CBD35-FC81-4CA4-8990-B9347BEDE9F0,2025-11-24 00:00:00.000
122926,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122926,PO194445197,10-4020-003458,3458,6945,8479,OVERNIGHT J-FAST,,3750.588,300.047,29.6502,4080.2852,,03DD91A4-F318-469F-BF17-5815606A43F7,2025-11-22 00:00:00.000
122927,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122927,PO228238595,10-4020-007009,7009,11673,1534,CARGO TRANSPORT 5,,718.974,57.5179,17.8145,794.3064,,C32C1A1D-3370-4E09-8ECB-D41332330A21,2025-11-26 00:00:00.000
122928,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122928,PO428186588,10-4020-007716,7716,9264,4843,OVERNIGHT J-FAST,,9066.2,725.296,30.544,9822.04,,3FFBA372-8253-48B5-84EC-746A83DD4D5E,2025-11-22 00:00:00.000
122929,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122929,PO896257168,10-4020-001506,1506,8253,8343,OVERNIGHT J-FAST,,490.5375,39.243,17.927,547.7075,,8E687EA1-F8C9-49AE-BC90-ACB9A2C38EE3,2025-11-24 00:00:00.000
122930,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122930,PO509466277,10-4020-008703,8703,6737,11450,XRQ - TRUCK GROUND,,513.804,41.1043,24.2384,579.1467,,77CA3C27-548B-493F-AFA2-4CC373F6336A,2025-11-25 00:00:00.000
122931,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122931,PO781052063,10-4020-005477,5477,9882,4322,CARGO TRANSPORT 5,,4765.861,381.2689,29.5103,5176.6402,,1439ED4E-8AA0-452E-8DEE-8C322781FAC0,2025-11-21 00:00:00.000
122932,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122932,PO892857342,10-4020-001722,1722,9716,5916,OVERNIGHT J-FAST,,3740.265,299.2212,26.657,4066.1432,,AA28036D-9AFB-4370-96D5-7C5EBA6FEA01,2025-11-23 00:00:00.000
122933,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122933,PO650594200,10-4020-008761,8761,4906,1471,OVERNIGHT J-FAST,,2465.3465,197.2277,22.4149,2684.9891,,A89D98FD-A8F7-4F45-B52A-AA1F2260B6D7,2025-11-28 00:00:00.000
122934,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122934,PO573830789,10-4020-008596,8596,4494,10239,OVERNIGHT J-FAST,,149.69,11.9752,38.9165,200.5817,,60CE0090-4997-4A41-9180-4EE4084AAA04,2025-11-26 00:00:00.000
122935,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122935,PO796552908,10-4020-007715,7715,11107,7768,XRQ - TRUCK GROUND,,249.6065,19.9685,13.1591,282.7341,,287DAC91-9909-489D-A24B-E866AB019C36,2025-11-23 00:00:00.000
122936,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122936,PO923879236,10-4020-009354,9354,5978,9776,OVERNIGHT J-FAST,,1931.198,154.4958,16.7934,2102.4872,,34E90231-170B-4E39-A4D4-9D175D2930D7,2025-11-22 00:00:00.000
122937,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122937,PO441480634,10-4020-007953,7953,5790,4190,XRQ - TRUCK GROUND,,790.39,63.2312,20.0335,873.6547,,A282232C-68FF-4AD7-B0CA-431614F59D92,2025-11-24 00:00:00.000
122938,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122938,PO833498289,10-4020-006945,6945,5262,9841,CARGO TRANSPORT 5,,540.0885,43.2071,19.6549,602.9505,,4F66A2AB-2674-44E1-833D-7A780B275D0B,2025-11-25 00:00:00.000
122939,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122939,PO860692724,10-4020-008419,8419,4966,2503,XRQ - TRUCK GROUND,,355.8115,28.4649,38.365,422.6414,,C071DF17-DAEF-4EF9-B12F-74EEF983921F,2025-11-25 00:00:00.000
122940,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122940,PO158916797,10-4020-007622,7622,6539,10722,OVERNIGHT J-FAST,,5260.204,420.8163,28.2926,5709.3129,,55043CE3-0C96-47E3-BE10-6357C7B63415,2025-11-28 00:00:00.000
122941,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122941,PO953730547,10-4020-008774,8774,10576,2367,XRQ - TRUCK GROUND,,310.293,24.8234,13.1445,348.2609,,C42C1589-3E1C-4F8B-9A6D-8A36BEF6979E,2025-11-28 00:00:00.000
122942,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122942,PO186814072,10-4020-007280,7280,6407,1639,CARGO TRANSPORT 5,,2139.498,171.1598,16.5724,2327.2302,,9C7D4203-750D-47A5-BDB8-CD87D17C41F2,2025-11-27 00:00:00.000
122943,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122943,PO963750190,10-4020-003846,3846,1525,8411,XRQ - TRUCK GROUND,,286.01,22.8808,19.9808,328.8716,,EB873889-ED5F-4B07-863A-B98B0AA1C341,2025-11-23 00:00:00.000
